,EP_UNEMP,EP_AGE65,EP_AGE17,EP_DISABL,EP_SNGPNT,EP_LIMENG,EP_MINRTY,EP_MUNIT,EP_NOVEH,EP_NOINT,RPL_THEME3,treatment,outcome,embed_idx
227,0.9,11.7,25.3,13.4,17.8,0.4,31.2,25.7,3.9,8.3,0.219,4.8,11.532300664379935,240
228,8.6,12.0,12.6,19.1,7.8,3.0,51.0,30.4,9.3,26.1,0.4388,7.9,37.54792306151906,241
229,29.7,15.6,30.1,15.3,15.9,22.2,94.4,0.0,19.5,40.0,0.8848,47.5,59.89692939216477,242
230,2.8,25.9,13.9,21.6,4.7,2.9,42.8,47.3,24.0,37.0,0.3556,14.1,28.520379498653107,243
231,3.6,14.2,30.2,19.0,13.0,5.0,81.7,0.7,2.9,10.1,0.729,31.8,38.46126062891176,244
232,3.7,25.9,23.6,9.2,5.7,0.8,26.6,0.0,0.0,5.0,0.1717,1.8,-4.030257223002616,245
233,7.4,31.5,12.6,23.3,1.5,0.0,1.3,1.1,8.4,19.3,0.001,11.4,15.201947919575575,246
234,3.3,6.8,23.6,8.8,9.5,2.0,54.7,27.1,5.0,8.3,0.4755,7.7,12.967106394617588,247
235,2.2,5.0,35.3,6.0,5.7,0.0,44.5,0.0,0.0,1.7,0.3728,1.0,7.678882799811184,248
236,7.2,15.6,22.7,22.8,5.9,4.0,42.5,0.0,4.5,15.1,0.3531,17.9,12.0208431688236,249
237,5.6,3.6,15.8,9.2,1.0,27.9,74.2,75.6,3.1,18.2,0.6579,8.0,39.841857026667114,250
238,2.0,12.3,27.4,11.9,10.8,8.3,65.6,1.6,1.8,10.4,0.5816,11.6,17.054140452764013,251
239,9.8,9.3,35.7,13.9,20.5,3.3,87.3,13.2,2.9,19.5,0.7865,17.9,42.101436849093865,252
240,0.7,11.4,21.9,17.8,13.5,1.9,65.3,15.3,3.2,11.8,0.5787,10.6,24.078970532844092,253
241,5.6,22.3,23.8,21.2,3.8,15.7,93.9,15.6,17.1,24.0,0.8779,26.4,47.53367253307472,254
242,7.9,9.5,34.0,10.0,9.4,9.2,88.4,9.0,5.3,9.6,0.8024,41.1,21.75140711608889,255
243,4.6,18.0,28.6,12.4,15.3,2.5,36.8,3.6,1.8,23.8,0.2829,14.6,28.43532297928651,257
244,9.7,7.5,34.5,9.7,6.5,13.3,99.2,0.0,0.5,21.3,0.9769,22.7,32.053461340446766,258
245,2.1,2.8,32.5,6.0,20.7,5.9,96.3,1.8,0.0,5.9,0.916,4.2,16.221797737651904,259
246,5.5,23.3,22.7,15.8,3.8,0.1,27.2,0.0,5.3,23.6,0.1783,10.7,17.504673261506248,260
247,4.4,14.3,24.3,10.5,9.4,7.7,89.2,44.0,4.1,17.1,0.8107,21.2,30.57673215433814,261
248,6.2,10.0,21.9,10.1,8.0,4.0,60.1,31.6,3.7,3.5,0.5275,9.5,25.257116273760424,262
249,5.1,11.8,26.4,16.1,7.8,11.7,69.7,0.0,1.3,16.3,0.6168,33.9,22.93063026162262,263
250,3.0,27.6,18.8,16.1,5.4,0.3,4.3,0.0,2.6,5.0,0.0044,6.3,7.641605088266954,264
251,3.4,15.2,16.5,7.7,11.2,0.0,35.6,37.6,3.9,8.3,0.269,10.7,21.632263264175005,265
252,0.0,17.6,26.5,21.1,4.1,1.1,20.1,7.4,4.5,12.5,0.1046,8.8,20.54710254073276,266
253,0.7,16.2,24.0,15.6,1.2,0.0,11.2,4.6,1.9,5.6,0.0307,7.2,14.968552157269071,267
254,0.0,3.0,26.6,3.0,10.4,0.0,28.0,6.9,0.0,0.0,0.1879,7.7,11.116805431002142,268
255,9.0,5.8,40.1,6.4,17.6,8.9,94.7,0.0,1.9,7.4,0.8896,18.2,26.110742143876365,269
256,2.5,7.6,26.8,5.2,9.2,4.2,35.9,19.1,0.0,12.0,0.2723,6.8,16.52824049600014,270
257,6.1,18.2,26.3,15.1,16.5,0.6,33.9,1.9,5.0,16.9,0.2497,25.0,25.05438389139766,271
258,8.1,16.5,32.4,20.7,10.5,21.5,90.4,0.0,9.0,28.1,0.8267,33.8,33.10774920446858,273
259,9.7,6.4,29.0,15.3,17.6,7.7,91.6,18.5,10.1,21.3,0.8419,22.3,47.73816532627617,274
260,0.0,13.9,0.0,6.0,0.0,0.0,48.9,100.0,4.5,3.1,0.4172,3.7,-22.07696400090341,275
261,3.3,16.0,20.5,10.0,13.1,1.0,32.7,0.0,0.0,5.5,0.2366,13.1,14.576804692854177,276
262,13.1,17.0,18.4,20.7,10.3,1.8,65.6,15.6,10.1,13.4,0.5816,8.6,34.61911122660505,277
263,12.2,13.1,19.9,9.3,4.3,4.7,50.4,0.0,0.0,2.0,0.4315,2.3,2.7850175378025046,278
264,9.8,13.5,31.7,12.5,20.6,5.2,57.2,11.9,4.9,15.7,0.5015,27.8,41.07926014404244,279
265,10.6,13.6,26.4,8.8,11.0,18.2,88.8,16.4,2.4,14.5,0.8071,26.2,55.25985833455984,281
266,6.4,4.9,27.2,4.2,16.7,0.2,32.0,0.0,0.0,7.6,0.2298,0.4,5.204578019984419,282
267,3.6,22.5,21.2,22.8,10.4,17.9,94.6,0.0,12.6,25.3,0.8876,44.8,43.33830831362272,283
268,0.0,100.0,0.0,28.6,0.0,0.0,0.0,0.0,0.0,87.0,0.0,7.4,26.559651845576557,284
269,6.7,10.4,25.7,9.5,4.5,3.1,69.7,1.2,3.0,14.9,0.6168,6.2,12.555854974299145,285
270,9.5,8.6,34.5,8.5,8.5,12.5,81.2,0.0,0.5,15.1,0.724,27.8,33.14959363091899,286
271,7.0,16.0,11.8,18.7,0.0,0.8,56.3,56.8,15.2,0.0,0.4936,2.3,13.974029622806864,287
272,8.6,10.0,21.8,12.9,6.7,1.4,62.5,20.1,16.6,2.6,0.5502,10.6,29.560624337903025,288
273,10.5,13.9,28.8,12.8,10.3,23.5,97.6,3.2,6.8,42.9,0.9426,33.9,46.8674541278775,289
274,2.2,10.9,33.3,17.3,4.6,3.1,49.8,0.0,0.0,3.3,0.4254,21.8,28.35895084536398,290
275,14.6,13.5,32.2,22.4,11.6,9.5,99.4,2.9,11.7,17.4,0.9803,38.3,50.563970828075895,291
276,22.7,10.6,11.5,9.0,0.0,2.0,48.8,72.8,16.4,25.9,0.4157,1.9,26.65030627230098,292
277,9.0,3.9,13.8,9.9,7.5,2.1,68.7,75.9,8.3,23.7,0.6079,4.5,26.241730896926427,293
278,0.0,10.3,32.5,9.5,5.6,1.3,53.4,24.2,6.4,6.6,0.4623,2.7,5.940291406865277,294
279,5.3,19.7,22.2,21.8,5.0,6.6,34.7,3.0,1.9,18.2,0.2589,19.3,28.485242659309613,296
280,9.7,7.3,29.7,6.5,13.1,0.4,34.9,0.0,0.0,1.2,0.2617,1.5,12.57896851543384,298
281,7.0,3.6,29.6,3.8,14.4,15.7,89.5,78.3,4.5,25.0,0.8154,32.7,49.43256081205383,299
282,13.4,8.7,22.9,14.0,15.6,3.7,98.6,2.3,4.9,26.5,0.9644,11.5,41.136244949085146,300
283,6.9,9.6,31.4,14.0,21.0,2.1,53.7,16.2,0.0,7.5,0.4652,9.1,24.64445191668634,301
284,2.9,12.0,23.2,22.5,8.2,9.5,93.1,0.4,8.5,22.7,0.8665,28.9,45.14928624151074,302
285,13.6,1.9,3.0,8.3,3.8,2.6,73.3,61.5,2.8,22.0,0.6488,9.8,31.8492589742218,303
286,13.1,6.8,33.2,5.5,8.5,4.5,33.8,0.0,0.0,0.0,0.2485,7.8,22.54644811701573,304
287,3.4,28.1,18.6,8.9,14.6,2.0,25.9,0.0,5.1,30.4,0.1644,13.2,18.345705933494735,305
288,4.0,12.9,23.1,3.6,0.0,0.0,24.6,0.0,2.2,12.3,0.1519,7.0,18.88967338735462,306
289,1.5,12.1,29.6,10.4,13.3,4.4,65.3,0.0,1.5,7.1,0.5787,17.2,16.799312981072738,307
290,9.5,1.7,42.2,2.4,18.8,31.8,97.5,56.7,8.0,31.3,0.9397,34.1,53.70511172926948,308
291,2.2,17.2,20.6,7.8,3.1,1.7,22.2,2.1,3.7,9.6,0.1263,12.0,13.65688340286124,309
292,3.9,5.4,35.2,3.5,8.1,0.5,50.6,17.8,2.6,2.6,0.4341,1.5,6.411616694390684,310
293,4.0,13.4,21.1,8.9,3.7,4.9,52.8,10.4,5.2,4.0,0.4571,12.0,13.657080101606915,311
294,15.7,18.0,26.3,17.0,6.5,14.6,98.0,2.7,7.3,23.0,0.9493,33.1,41.41765346372157,312
295,13.2,5.2,24.4,25.5,4.9,9.4,73.5,31.8,22.1,25.2,0.651,22.8,59.99768600753677,313
296,0.0,14.3,33.8,8.3,11.2,0.3,4.9,11.7,6.9,5.2,0.0058,2.0,8.523381971758043,314
297,6.4,12.3,26.4,8.8,0.8,0.4,15.1,0.6,0.0,0.5,0.0588,2.3,10.001059078241994,315
298,4.8,15.4,24.5,13.3,8.7,1.2,29.7,1.6,8.6,41.0,0.204,14.5,29.245401600184085,316
299,2.1,7.1,28.8,3.7,10.6,1.5,50.5,1.2,0.0,5.2,0.4322,3.4,4.326808789866403,317
300,6.5,14.9,33.9,10.7,2.1,3.6,18.8,3.3,3.6,4.6,0.0923,8.6,12.73695544343403,318
301,9.4,14.5,13.5,18.1,8.4,0.7,43.9,0.0,2.4,30.5,0.3664,25.5,23.29250479337306,319
302,4.0,5.4,12.3,9.9,5.6,0.2,25.7,6.7,2.5,1.8,0.1625,5.2,14.965587172751455,320
303,3.4,13.4,29.9,11.5,9.9,12.5,63.4,0.4,4.5,16.1,0.5602,24.1,26.41586793235752,321
304,1.0,7.3,33.7,2.8,4.0,15.1,82.9,0.0,5.4,10.0,0.7398,23.4,15.283125748782098,322
305,0.4,14.7,21.5,14.2,6.6,2.6,40.1,5.1,1.1,9.4,0.3249,15.8,17.931427504685704,323
306,2.3,15.1,22.0,10.7,5.3,0.7,22.7,1.6,0.2,2.8,0.1314,6.5,5.63301795427617,324
307,4.9,5.6,31.4,6.4,14.1,4.5,85.4,15.7,5.5,5.8,0.7666,21.9,19.449299335707806,326
308,2.7,16.2,25.6,17.5,4.9,2.2,10.4,0.0,7.1,7.6,0.0267,17.7,22.87942581061038,327
309,8.4,16.9,21.3,9.1,2.4,8.2,36.5,0.0,3.1,10.8,0.2791,14.8,17.15469581287673,328
310,2.1,17.9,30.5,4.2,3.9,0.8,16.9,0.0,0.5,1.6,0.0732,0.3,8.981705734384477,329
311,6.6,17.4,34.3,11.3,14.4,2.6,54.1,4.0,5.5,11.8,0.4688,15.5,28.664227822976137,330
312,7.7,16.0,17.7,7.9,1.9,1.9,42.5,0.0,0.6,1.6,0.3531,17.1,11.930747337272418,331
313,27.8,38.4,3.7,25.5,0.0,0.0,6.1,0.0,1.3,6.9,0.0092,0.5,11.24307429642435,332
314,1.0,8.8,17.8,5.1,6.1,4.1,54.0,23.0,0.0,3.3,0.4676,9.1,6.360166620007755,334
315,5.3,18.5,20.8,9.7,2.7,1.2,33.8,5.3,5.5,5.0,0.2485,5.5,13.667201214236837,336
316,5.2,20.7,18.9,21.1,7.0,0.0,26.9,13.4,11.6,4.6,0.1748,3.7,16.795655755867458,337
317,2.4,11.9,31.8,11.5,8.0,8.2,33.2,33.3,3.3,1.4,0.2424,8.9,22.387323637598904,338
318,1.8,12.2,19.8,14.3,10.1,3.5,41.5,35.0,3.1,1.4,0.3416,4.7,15.687049887538024,339
319,4.8,7.7,26.7,11.2,8.9,6.4,65.5,0.0,5.9,11.3,0.581,12.4,21.67404770777808,340
320,3.4,10.0,31.2,4.6,8.8,4.6,39.8,41.4,0.4,5.7,0.3218,2.0,20.510124343499555,341
321,4.3,1.4,36.9,1.5,14.3,0.0,42.6,14.5,0.9,11.3,0.3541,0.7,26.941658259226102,342
322,3.6,13.9,25.6,7.8,3.1,2.5,72.6,63.6,7.1,3.5,0.6428,0.9,7.327711085440091,344
323,1.4,13.7,22.8,10.5,3.4,2.7,45.0,16.8,2.0,17.1,0.3788,7.8,17.489162850441673,345
324,1.8,18.8,24.8,16.5,8.6,2.4,31.3,6.7,6.2,9.9,0.2217,12.5,23.900770477347645,347
325,8.1,14.6,26.6,18.2,8.2,7.2,86.4,0.0,4.1,8.2,0.7782,15.8,32.4196689449329,348
326,8.9,4.2,39.1,3.0,14.2,26.4,98.1,75.3,10.7,15.0,0.952,35.5,43.32144401250578,349
327,1.5,5.0,32.8,3.3,16.1,1.6,51.1,21.5,0.6,5.1,0.4401,1.1,25.974376884149684,350
328,3.3,15.0,26.7,6.2,6.1,4.0,36.0,37.6,2.5,5.1,0.2735,4.8,9.88042584801833,351
329,4.2,9.7,14.6,10.3,1.9,10.9,70.4,65.4,6.9,4.5,0.6238,5.9,10.140633795185895,353
330,3.0,6.5,44.9,8.0,20.9,18.9,67.2,7.8,0.0,8.3,0.5943,25.3,32.96250308940953,355
331,10.6,7.7,36.2,9.4,6.7,27.9,99.0,1.8,5.2,32.1,0.9733,43.9,44.200949329998686,356
332,4.2,6.2,27.3,5.8,9.6,6.8,71.6,2.9,3.2,2.5,0.6346,11.8,23.519765732362664,357
333,5.0,38.5,11.0,16.4,3.3,3.2,33.9,45.7,3.6,3.7,0.2497,10.2,5.980953356261803,358
334,3.7,9.6,32.7,9.1,7.8,7.0,74.0,13.2,1.5,6.7,0.6551,14.7,15.633231706143416,359
335,1.3,10.5,25.2,11.6,9.5,21.2,98.8,18.8,5.0,8.8,0.9692,15.4,25.73378015652816,360
336,9.7,8.6,32.4,12.4,5.1,1.4,47.1,7.4,1.4,0.0,0.3976,4.5,5.545510607437861,361
337,3.7,63.8,8.0,29.4,8.9,5.6,41.1,0.0,0.0,13.7,0.3359,8.9,8.34077302001932,362
338,1.0,9.6,25.6,13.5,6.6,17.8,77.0,25.8,3.1,4.1,0.6847,32.7,29.69137934672264,363
339,4.1,22.8,19.7,22.8,3.4,0.2,19.4,0.3,7.4,28.9,0.0981,10.6,25.05218452240856,364
340,8.1,10.6,21.2,11.2,12.1,0.3,39.4,0.0,0.8,1.2,0.3156,4.2,13.999324768116562,366
341,4.1,25.5,18.0,10.1,5.2,1.1,17.2,16.9,1.3,5.4,0.0768,3.2,15.818684796341774,369
342,3.9,8.0,34.1,6.2,4.2,0.3,38.0,0.0,2.3,2.2,0.2975,2.6,16.21795905276422,370
343,7.8,17.0,22.6,14.9,14.0,12.5,93.7,12.2,4.2,17.3,0.875,27.0,36.84282139663255,371
344,4.4,15.9,28.5,15.4,10.9,1.1,36.4,11.1,5.5,8.7,0.2782,13.0,19.288463369020448,372
345,6.9,16.3,16.6,23.0,4.1,0.4,2.0,0.0,8.7,18.1,0.0018,14.8,25.872956138242152,373
346,3.6,13.2,36.1,9.8,3.4,7.8,48.1,0.0,3.1,13.5,0.4096,23.4,28.329449697346945,375
347,4.3,9.1,32.1,11.3,11.3,19.0,96.0,0.0,4.1,20.5,0.9103,34.2,38.90819263714508,376
348,9.3,12.7,28.0,15.8,16.8,13.3,87.9,1.5,5.2,11.3,0.796,25.3,38.35740559498091,377
349,10.2,11.3,34.6,6.4,32.0,20.1,97.1,0.0,3.8,34.5,0.9325,45.0,43.92592026467835,381
350,2.6,20.9,15.0,9.1,0.0,5.5,41.4,0.0,0.0,9.0,0.3398,16.1,6.85137988206452,382
351,7.8,20.7,19.1,15.6,3.8,5.3,19.4,1.7,4.4,20.7,0.0981,28.4,37.90604533969177,383
352,1.3,10.2,24.1,5.4,0.0,7.1,70.3,0.0,0.0,0.0,0.6225,6.9,6.308202823808838,384
353,5.0,14.7,20.8,9.7,6.2,3.9,48.7,0.0,2.4,2.3,0.4147,18.2,5.31950938263671,386
354,1.4,6.5,29.3,2.6,15.2,9.9,93.6,22.6,0.0,0.0,0.8737,11.0,13.962245829661672,388
355,0.0,41.8,22.1,7.2,2.7,0.0,11.5,0.0,5.1,18.5,0.0324,8.5,27.160441398850608,389
356,2.1,6.5,9.9,10.2,2.7,1.0,21.4,18.5,4.9,2.9,0.1181,0.4,8.796251265425635,390
357,1.1,13.6,27.0,4.4,2.9,4.9,55.5,0.0,1.6,21.2,0.485,16.4,21.283308452423977,391
358,0.9,13.7,24.2,3.6,7.4,1.2,36.4,22.7,2.0,0.6,0.2782,1.7,13.240178449057918,392
359,1.5,19.2,19.1,7.8,2.6,0.3,55.8,3.6,6.4,8.4,0.4886,8.1,12.916254583474,393
360,4.0,10.4,30.9,14.0,12.3,12.4,86.2,7.2,5.4,23.6,0.7758,27.6,40.3094250184841,394
361,0.8,8.5,24.8,11.3,4.2,0.2,27.1,1.8,2.0,2.3,0.1765,4.4,9.792857697415966,395
362,4.6,30.4,21.1,18.7,10.9,0.5,21.4,0.5,4.0,30.4,0.1181,11.3,30.46102380300899,396
363,0.0,3.4,24.8,9.7,22.3,0.0,50.8,76.1,3.1,2.8,0.4366,6.0,31.401089644304367,399
364,5.5,26.4,23.8,18.9,9.2,0.8,38.3,20.1,14.3,20.4,0.3007,9.2,29.481166957265643,400
365,3.0,10.2,24.1,25.5,6.4,7.0,90.5,19.0,31.2,36.5,0.828,36.6,44.28134761448328,401
366,5.1,24.9,17.5,9.7,0.0,0.0,7.7,18.5,18.9,8.1,0.0139,1.2,12.601301481217533,402
367,13.9,12.6,12.5,6.6,1.8,2.3,71.2,0.0,1.8,0.0,0.6304,2.7,12.495832823433028,403
368,5.6,18.6,23.3,17.7,4.6,1.6,9.1,0.0,2.1,9.9,0.0204,19.4,21.762635178868702,404
369,13.2,7.8,30.3,12.4,15.5,2.2,77.6,0.5,1.2,11.3,0.691,7.2,19.583692690319655,405
370,5.5,28.8,32.6,19.1,4.9,1.9,16.1,0.0,3.1,12.4,0.067,6.7,15.331881624823737,406
371,7.7,2.5,39.7,2.8,7.1,5.2,88.7,5.0,4.0,1.6,0.8055,6.5,14.229874191836055,407
372,9.4,12.9,20.8,15.5,2.7,11.0,76.9,0.0,0.0,0.3,0.6837,21.9,11.748926103547984,408
373,5.1,35.3,9.4,26.1,1.1,5.4,27.1,5.0,0.0,15.5,0.1765,9.0,26.913562911943483,409
374,1.8,20.0,16.6,1.4,6.0,19.3,81.6,53.3,3.8,4.6,0.7277,8.3,22.342352524119388,410
375,4.5,36.7,11.4,14.8,2.3,4.2,35.2,14.0,8.4,4.1,0.2655,4.3,15.337934591366032,411
376,0.0,15.6,28.6,10.5,5.7,8.5,55.4,0.1,2.1,16.3,0.4835,32.4,26.82539712981036,412
377,36.0,21.5,30.8,21.5,4.0,23.3,78.3,1.8,9.5,42.7,0.6971,31.2,64.30013830702902,413
378,0.9,12.5,16.0,8.6,4.6,8.2,36.3,0.0,4.6,2.2,0.2775,9.6,12.20545364680044,414
379,7.2,11.7,19.7,8.4,5.0,11.5,88.8,20.1,6.1,3.6,0.8071,14.9,13.52932808073519,415
380,2.0,10.6,29.0,19.2,4.0,2.4,12.6,0.9,0.7,12.5,0.0407,10.9,22.911816871008497,416
381,4.3,9.2,23.5,11.4,7.8,2.4,67.3,17.9,1.7,1.8,0.5958,4.3,14.890818668086474,417
382,7.4,14.4,29.0,9.9,6.0,9.3,73.5,16.1,1.2,5.3,0.651,18.8,22.93233869481152,418
383,4.0,15.7,29.3,10.7,12.5,5.9,60.2,7.6,5.9,23.6,0.5285,14.2,28.18466982595793,419
384,2.5,13.7,21.6,24.8,0.0,0.9,8.7,0.0,3.2,11.5,0.018,8.6,0.945412142122926,420
385,5.3,3.2,38.8,6.6,12.3,11.5,68.8,0.0,0.7,17.4,0.6084,40.0,36.612665812181035,421
386,1.5,23.5,12.8,19.0,0.0,3.7,20.2,0.2,0.9,31.1,0.1056,23.0,13.005573667846736,422
387,7.7,1.6,24.6,8.6,8.9,2.9,75.8,2.4,2.3,10.8,0.672,5.5,17.374697732193503,423
388,3.4,14.3,29.4,13.5,20.4,2.3,63.1,15.1,8.6,26.2,0.5577,13.3,29.49177723142132,424
389,2.8,18.3,21.5,14.3,8.4,0.5,24.6,0.0,0.0,4.7,0.1519,7.1,17.72884477771489,425
390,1.4,18.0,24.2,12.2,3.1,9.2,40.3,2.5,0.0,21.0,0.3278,13.3,17.54503989103513,426
391,3.1,7.8,30.8,4.3,3.7,1.2,40.1,0.0,1.2,0.7,0.3249,3.3,-8.23460870660066,427
392,0.8,15.9,21.9,13.7,7.0,2.0,75.7,47.2,14.7,8.0,0.6711,7.1,24.48607729749107,428
393,1.3,18.6,21.0,16.6,4.4,2.0,45.9,0.0,0.0,12.2,0.386,10.1,12.940857906784991,430
394,6.5,20.9,25.7,19.0,8.0,1.3,56.9,15.7,7.3,22.0,0.4997,16.1,29.474397954872646,431
395,11.1,16.9,13.2,23.5,5.6,6.1,50.1,2.9,11.4,15.6,0.4286,11.6,20.453047178791515,432
396,7.7,17.1,27.4,10.9,9.8,4.9,37.7,0.0,0.0,1.4,0.2937,4.8,6.081190590875047,433
397,6.0,14.1,22.4,9.7,4.9,7.2,61.3,14.6,2.0,8.6,0.5388,14.2,9.209740126582496,434
398,3.9,15.7,16.6,8.9,0.6,0.4,26.3,3.5,3.6,6.1,0.1684,2.2,11.922489981989886,435
399,5.5,14.6,31.7,18.9,19.9,21.3,93.3,21.2,7.5,9.9,0.8687,27.5,41.27532023626094,436
400,4.0,17.1,22.5,10.1,0.0,1.1,11.2,0.0,0.0,11.2,0.0307,9.4,18.28106124509142,437
401,4.4,6.9,21.1,8.7,5.5,8.5,85.8,54.9,21.8,20.5,0.771,20.9,55.84923873934831,438
402,4.3,24.3,23.6,18.4,11.4,22.9,91.5,0.0,10.4,12.6,0.84,39.5,38.54388454125666,439
403,16.0,29.5,18.4,22.4,1.9,0.0,14.8,0.0,1.7,23.7,0.0564,15.4,31.756095579321887,440
404,3.4,4.2,20.8,4.8,12.6,4.3,74.1,45.9,10.4,12.6,0.6564,7.8,30.381811453510007,441
405,0.4,5.3,24.3,4.5,6.4,8.6,73.3,46.4,0.3,0.9,0.6488,1.8,4.34543629585675,442
406,0.0,28.5,19.2,15.9,4.1,1.7,29.0,1.2,2.8,35.5,0.1979,11.4,19.798302026405295,443
407,11.1,32.7,25.8,13.6,3.1,3.1,16.0,11.9,10.1,10.3,0.0664,9.9,21.72506058418741,445
408,7.6,74.9,3.8,16.1,0.2,0.5,6.7,1.3,1.7,2.1,0.0108,2.5,5.375438398044015,446
409,2.5,10.4,27.4,17.2,10.3,6.0,88.7,10.5,15.1,8.1,0.8055,24.1,29.30069756406296,447
410,5.4,15.5,24.5,14.3,6.2,0.4,64.8,39.0,8.8,12.4,0.5742,10.7,23.603730984920908,448
411,6.7,1.0,13.6,4.4,3.2,8.3,64.4,76.5,6.8,4.4,0.5694,21.3,26.887369279067013,449
412,3.1,30.4,10.5,28.6,0.0,0.0,9.8,0.0,3.0,15.7,0.0235,7.8,22.761209393317635,450
413,2.8,15.4,23.2,10.8,4.2,5.4,49.5,14.6,4.7,8.5,0.4226,8.5,-1.1109977347166815,451
414,1.6,11.0,24.1,30.6,11.9,0.0,68.9,18.4,15.6,20.4,0.6086,11.3,36.465056310361895,452
415,2.8,12.6,24.0,10.5,3.0,0.8,24.9,26.1,5.8,8.1,0.1546,1.7,9.408493991979348,453
416,12.3,10.9,29.1,21.2,14.1,13.4,98.3,1.5,13.8,18.3,0.9572,40.8,54.523033312395064,454
417,7.4,22.5,17.8,9.3,8.4,7.8,56.6,17.7,3.6,4.0,0.4971,13.8,21.63549040533883,455
418,0.0,11.5,27.9,7.2,19.1,5.3,49.9,11.2,6.4,19.5,0.4265,16.3,28.88807262886794,456
419,11.5,17.1,24.7,8.1,0.9,5.9,45.1,13.3,6.1,15.3,0.3798,8.6,27.642880074026593,457
420,2.2,5.9,10.5,3.7,8.6,2.0,30.4,41.3,3.9,9.1,0.2097,1.5,12.970438213248952,458
421,2.3,8.3,18.5,10.2,9.2,3.3,73.3,29.6,2.2,5.0,0.6488,5.6,11.080437530889387,459
422,2.5,9.8,33.0,9.3,4.2,0.8,19.4,7.1,2.4,0.8,0.0981,1.2,1.403176174746796,460
423,2.2,11.0,25.6,12.7,3.5,4.1,38.4,1.2,0.0,5.3,0.302,2.4,6.111624629467425,461
424,11.7,25.0,21.5,19.6,3.1,2.5,54.5,4.2,6.1,16.3,0.4733,13.5,14.3477630995208,462
425,4.1,14.9,10.6,18.6,4.9,5.0,43.3,49.9,3.3,7.2,0.3595,7.7,21.725317003187865,463
426,2.2,8.5,14.1,12.4,7.6,8.3,55.5,11.1,7.4,16.0,0.485,19.3,35.76707507134863,465
427,7.9,21.6,20.9,20.3,4.5,25.0,86.8,15.1,29.5,21.6,0.7818,34.3,55.31823291646748,466
428,2.2,18.2,22.5,13.9,2.1,0.0,15.4,0.0,0.3,9.2,0.0615,11.1,12.97601364065558,467
429,0.0,12.0,33.7,2.2,5.9,0.0,10.5,1.3,0.0,0.0,0.0273,0.5,10.849227657202055,468
430,1.0,8.2,30.8,7.2,8.8,1.4,25.9,0.0,1.1,5.0,0.1644,16.5,25.32026433877769,469
431,6.9,17.3,31.6,16.6,14.7,18.9,92.6,3.8,10.4,33.8,0.8592,38.6,54.40675347075783,470
432,4.7,20.1,23.8,12.3,16.8,3.5,60.8,33.2,11.0,7.1,0.5342,17.0,19.691585379087297,471
433,1.8,8.5,27.3,6.6,6.0,4.1,63.6,12.3,0.0,2.7,0.5621,5.6,3.4892018118101467,472
434,3.2,15.1,25.8,3.9,0.0,1.8,31.2,10.3,5.1,5.1,0.219,3.4,0.1669078550437843,473
435,3.2,4.9,29.5,5.6,6.8,16.1,73.8,32.5,1.8,4.6,0.6538,18.8,21.532881613341672,474
436,0.0,5.8,34.0,4.9,9.8,8.0,84.3,0.0,2.5,2.5,0.7555,16.0,2.5889825297850884,475
437,1.8,22.7,16.6,9.3,8.3,3.0,64.4,51.6,6.5,6.9,0.5694,7.1,12.426065048833092,476
438,4.1,7.3,8.6,4.4,0.0,1.1,64.9,57.2,2.1,4.3,0.5752,2.7,1.1015329836057948,477
439,10.0,23.2,28.5,18.6,13.2,0.3,16.2,0.0,4.0,21.7,0.0678,9.3,32.836872016358996,478
440,1.3,23.5,27.2,16.6,9.4,5.1,96.5,1.6,16.0,35.7,0.9209,40.5,44.15585807471064,479
441,1.9,12.9,20.3,10.1,5.1,4.6,57.7,2.9,1.6,8.3,0.5073,11.5,16.614910817885015,480
442,25.5,13.3,24.9,12.6,8.4,14.8,79.1,0.0,0.0,9.7,0.704,14.3,25.712188434254628,481
443,0.8,13.8,17.2,8.1,2.4,3.6,40.2,10.3,0.0,2.5,0.3259,6.4,10.020931928965396,482
444,3.5,14.0,26.9,8.5,14.1,17.0,90.8,8.9,6.4,23.0,0.8312,21.4,36.30290435288825,483
445,10.1,11.2,21.3,13.3,4.5,5.0,80.1,7.2,0.5,7.5,0.7152,10.6,13.15003336723003,485
446,0.0,15.2,24.8,19.9,20.3,4.8,27.7,5.7,8.7,9.8,0.1844,16.4,30.844289411137883,486
447,4.6,47.9,11.8,27.9,0.0,2.2,29.7,39.2,18.3,11.8,0.204,4.1,13.89079193143024,487
448,6.8,15.1,30.7,16.8,10.4,13.7,61.5,30.5,11.5,18.0,0.5415,31.7,40.727753121323225,488
449,2.2,8.6,23.0,13.1,5.6,5.3,57.5,22.2,4.6,11.6,0.505,13.1,19.00632732069186,489
450,5.4,14.3,26.4,8.7,9.2,1.0,39.5,7.1,6.5,11.3,0.3176,12.8,15.715011619603713,490
451,4.8,14.0,21.0,17.6,4.0,9.7,85.9,21.0,6.0,16.1,0.7725,11.5,26.538010782741893,491
452,2.8,21.8,27.2,16.4,5.5,3.4,31.3,0.4,3.1,18.0,0.2217,15.2,24.15614338414284,492
453,53.4,24.0,11.3,36.4,8.4,6.7,84.3,23.2,17.2,30.9,0.7555,37.4,55.331543995069765,493
454,3.3,6.8,27.9,6.2,8.5,19.4,84.3,39.6,3.2,22.0,0.7555,39.7,38.19481202612702,494
