FIPS	EP_NOHSDP	EP_AGE17	EP_AGE17_interact	EP_AGE65	EP_AGE65_interact	EP_DISABL	EP_DISABL_interact	EP_LIMENG	EP_LIMENG_interact	EP_MINRTY	EP_MINRTY_interact	EP_MUNIT	EP_MUNIT_interact	EP_NOINT	EP_NOINT_interact	EP_NOVEH	EP_NOVEH_interact	EP_SNGPNT	EP_SNGPNT_interact	EP_UNEMP	EP_UNEMP_interact	RPL_THEME3	RPL_THEME3_interact	EP_POV150_pred	EP_POV150_pred_00	EP_POV150_pred_01	Y_synth	Y_synth_00	Y_synth_01
48453002113	False	22.0	0.0	15.4	0.0	10.9	0.0	3.2	0.0	48.3	0.0	5.6	0.0	15.3	0.0	4.7	0.0	4.6	0.0	1.6	0.0	0.4108	0.0	17.226246	17.226246	21.489277	14.772657098963967	14.772657098963967	19.035688104823343
48375010700	True	29.7	29.7	13.6	13.6	15.4	15.4	1.6	1.6	60.8	60.8	0.0	0.0	17.3	17.3	4.1	4.1	5.9	5.9	6.6	6.6	0.5342	0.5342	29.917126	22.025263	29.917126	27.29749902728798	19.405636158025285	27.29749902728798
48113014119	False	27.4	0.0	14.6	0.0	6.1	0.0	0.5	0.0	40.0	0.0	0.0	0.0	2.7	0.0	0.0	0.0	8.5	0.0	3.8	0.0	0.3236	0.0	8.170093	8.170093	12.229412	11.497801471985648	11.497801471985648	15.557120968140433
48355005415	False	25.9	0.0	12.0	0.0	9.4	0.0	0.8	0.0	67.9	0.0	14.0	0.0	2.6	0.0	1.2	0.0	5.9	0.0	2.2	0.0	0.6022	0.0	10.0612545	10.0612545	14.509354	5.330758401704813	5.330758401704813	9.778857538057352
48453002217	True	35.2	35.2	5.7	5.7	9.0	9.0	5.8	5.8	75.4	75.4	0.0	0.0	5.3	5.3	0.0	0.0	10.0	10.0	5.7	5.7	0.669	0.669	20.187803	16.667252	20.187803	15.096005135565544	11.57545345404699	15.096005135565544
48209010913	False	26.3	0.0	11.6	0.0	13.0	0.0	5.9	0.0	36.7	0.0	30.8	0.0	3.0	0.0	4.6	0.0	5.0	0.0	3.0	0.0	0.2815	0.0	14.273327	14.273327	19.364029	18.678960320404364	18.678960320404364	23.76966237728913
48019000104	False	3.7	0.0	38.4	0.0	25.5	0.0	0.0	0.0	6.1	0.0	0.0	0.0	6.9	0.0	1.3	0.0	0.0	0.0	27.8	0.0	0.0092	0.0	6.7872715	6.7872715	15.296133	7.902449642247027	7.902449642247027	16.411311183995075
48013960205	True	29.5	29.5	10.7	10.7	12.1	12.1	7.2	7.2	82.9	82.9	1.4	1.4	10.5	10.5	5.5	5.5	4.3	4.3	7.3	7.3	0.7398	0.7398	29.015654	20.556305	29.015654	33.185679325004216	24.72633064641535	33.185679325004216
48461950100	True	25.5	25.5	10.8	10.8	8.6	8.6	4.0	4.0	46.2	46.2	3.7	3.7	24.0	24.0	8.4	8.4	11.1	11.1	3.6	3.6	0.389	0.389	31.662867	28.884367	31.662867	25.29950929947053	22.521009696199044	25.29950929947053
48029180603	False	27.6	0.0	12.0	0.0	15.1	0.0	2.0	0.0	76.8	0.0	9.7	0.0	18.5	0.0	4.1	0.0	5.6	0.0	1.7	0.0	0.6824	0.0	21.675756	21.675756	30.411673	14.409901724406316	14.409901724406316	23.14581786210163
48215023520	True	41.7	41.7	4.1	4.1	6.6	6.6	20.5	20.5	96.0	96.0	0.0	0.0	25.5	25.5	5.6	5.6	14.0	14.0	6.7	6.7	0.9103	0.9103	46.133114	32.00373	46.133114	47.17971011056319	33.05032702340499	47.17971011056319
48113013716	True	22.4	22.4	14.1	14.1	9.7	9.7	7.2	7.2	61.3	61.3	14.6	14.6	8.6	8.6	2.0	2.0	4.9	4.9	6.0	6.0	0.5388	0.5388	20.616667	16.23751	20.616667	32.89481664806175	28.51566053539085	32.89481664806175
48201453702	True	39.5	39.5	6.3	6.3	11.1	11.1	7.6	7.6	93.4	93.4	31.5	31.5	19.7	19.7	0.0	0.0	7.5	7.5	1.7	1.7	0.8703	0.8703	41.584053	26.412403	41.584053	44.788758817795255	29.617108884933927	44.788758817795255
48247950200	True	37.4	37.4	11.1	11.1	20.6	20.6	3.2	3.2	97.7	97.7	0.0	0.0	16.8	16.8	4.6	4.6	12.0	12.0	8.7	8.7	0.9438	0.9438	47.451183	34.448036	47.451183	53.912982261121705	40.909835135877564	53.912982261121705
48329000304	False	20.7	0.0	15.6	0.0	15.2	0.0	1.7	0.0	33.0	0.0	13.4	0.0	2.5	0.0	0.5	0.0	4.3	0.0	1.6	0.0	0.2404	0.0	9.604188	9.604188	12.342008	18.807810942964316	18.807810942964316	21.545630614595176
48201250901	False	25.9	0.0	17.9	0.0	11.5	0.0	1.4	0.0	17.3	0.0	45.2	0.0	4.6	0.0	6.2	0.0	6.0	0.0	5.5	0.0	0.0775	0.0	12.765376	12.765376	17.37159	19.665999099667673	19.665999099667673	24.272212669308786
48113016412	False	27.6	0.0	12.9	0.0	6.8	0.0	3.8	0.0	76.0	0.0	0.0	0.0	1.1	0.0	1.0	0.0	3.4	0.0	1.9	0.0	0.6741	0.0	7.3588586	7.3588586	10.94025	12.596054350356209	12.596054350356209	16.177446161727058
48113017806	True	30.7	30.7	10.2	10.2	13.8	13.8	13.6	13.6	83.0	83.0	22.2	22.2	15.8	15.8	5.5	5.5	14.8	14.8	3.6	3.6	0.7411	0.7411	40.662666	29.498573	40.662666	28.82646959316242	17.662376575584297	28.82646959316242
48201423304	False	28.4	0.0	19.5	0.0	12.8	0.0	5.1	0.0	76.7	0.0	29.7	0.0	2.8	0.0	9.5	0.0	9.1	0.0	7.9	0.0	0.6811	0.0	23.533146	23.533146	31.230915	19.65676752970856	19.65676752970856	27.354536694747623
48201241001	False	20.4	0.0	12.7	0.0	14.7	0.0	2.7	0.0	64.9	0.0	4.2	0.0	4.6	0.0	2.8	0.0	5.5	0.0	10.7	0.0	0.5752	0.0	16.283905	16.283905	19.3438	9.280648030562062	9.280648030562062	12.34054259232964
48027021801	False	28.2	0.0	10.0	0.0	17.7	0.0	0.0	0.0	37.3	0.0	4.0	0.0	6.8	0.0	3.4	0.0	8.1	0.0	4.9	0.0	0.288	0.0	18.808031	18.808031	24.36871	18.291502105167243	18.291502105167243	23.852180587222907
48215023534	True	38.5	38.5	4.8	4.8	7.9	7.9	8.0	8.0	92.2	92.2	0.0	0.0	11.4	11.4	0.0	0.0	11.8	11.8	3.2	3.2	0.8522	0.8522	29.781368	19.709076	29.781368	29.088109339703777	19.015817011822918	29.088109339703777
48339694601	False	21.4	0.0	19.6	0.0	10.2	0.0	3.3	0.0	19.6	0.0	23.8	0.0	11.0	0.0	7.8	0.0	10.7	0.0	6.4	0.0	0.0996	0.0	18.008205	18.008205	21.169476	17.14141784828614	17.14141784828614	20.3026879898877
48427950203	True	40.3	40.3	7.4	7.4	12.9	12.9	28.0	28.0	100.0	100.0	0.0	0.0	22.5	22.5	9.7	9.7	18.1	18.1	4.6	4.6	0.9892	0.9892	55.03577	39.748802	55.03577	51.472896605686884	36.18592837448571	51.472896605686884
48215024132	True	30.3	30.3	11.3	11.3	16.8	16.8	15.4	15.4	98.2	98.2	0.0	0.0	34.2	34.2	15.2	15.2	3.7	3.7	9.8	9.8	0.9544	0.9544	50.142117	38.442356	50.142117	43.595437383555925	31.895676946544206	43.595437383555925
48491020604	False	32.5	0.0	6.0	0.0	11.3	0.0	2.0	0.0	40.7	0.0	3.3	0.0	1.9	0.0	1.3	0.0	6.8	0.0	2.8	0.0	0.3315	0.0	10.684958	10.684958	14.417133	8.594525741165686	8.594525741165686	12.326700614517737
48467950500	True	26.3	26.3	18.2	18.2	15.1	15.1	0.6	0.6	33.9	33.9	1.9	1.9	16.9	16.9	5.0	5.0	16.5	16.5	6.1	6.1	0.2497	0.2497	30.366308	23.7871	30.366308	28.365149545469528	21.78594117144609	28.365149545469528
48105950100	True	23.3	23.3	17.4	17.4	9.6	9.6	4.0	4.0	63.4	63.4	3.2	3.2	38.3	38.3	1.1	1.1	10.6	10.6	0.0	0.0	0.5602	0.5602	28.24232	23.69836	28.24232	26.760478300787998	22.21651963684757	26.760478300787998
48029131000	True	27.1	27.1	14.8	14.8	28.9	28.9	5.8	5.8	90.2	90.2	5.8	5.8	25.2	25.2	13.4	13.4	8.0	8.0	11.9	11.9	0.8223	0.8223	50.07233	39.792603	50.07233	56.01827468070495	45.73854674491393	56.01827468070495
48187210200	True	19.5	19.5	13.2	13.2	14.8	14.8	11.0	11.0	92.8	92.8	7.0	7.0	27.3	27.3	7.3	7.3	14.6	14.6	4.0	4.0	0.8623	0.8623	41.630913	32.899796	41.630913	48.429743046522866	39.69862579798771	48.429743046522866
48201542303	False	16.4	0.0	18.0	0.0	9.0	0.0	7.9	0.0	60.0	0.0	0.0	0.0	0.7	0.0	3.0	0.0	3.4	0.0	4.7	0.0	0.5261	0.0	9.210677	9.210677	13.633289	12.29780224637663	12.29780224637663	16.720414436623212
48201450804	False	22.0	0.0	9.6	0.0	9.4	0.0	0.0	0.0	77.2	0.0	69.6	0.0	0.7	0.0	3.7	0.0	9.1	0.0	5.7	0.0	0.6871	0.0	18.804237	18.804237	23.6236	31.28268058439512	31.28268058439512	36.10204322477598
48245005600	True	30.8	30.8	8.9	8.9	8.7	8.7	22.2	22.2	98.3	98.3	0.0	0.0	31.4	31.4	7.9	7.9	4.2	4.2	6.7	6.7	0.9572	0.9572	44.052414	31.128967	44.052414	58.02417198768159	45.10072533240815	58.02417198768159
48245000700	True	27.5	27.5	21.9	21.9	24.2	24.2	4.0	4.0	97.0	97.0	4.6	4.6	26.3	26.3	16.1	16.1	12.9	12.9	15.3	15.3	0.9303	0.9303	53.598923	40.000607	53.598923	47.98104903430423	34.382732841677274	47.98104903430423
48029181602	True	32.2	32.2	14.3	14.3	16.1	16.1	6.1	6.1	95.3	95.3	29.8	29.8	27.0	27.0	16.4	16.4	16.9	16.9	5.3	5.3	0.8992	0.8992	48.91765	39.288376	48.91765	50.27264810964034	40.64337564870284	50.27264810964034
48041000302	True	25.2	25.2	14.4	14.4	9.4	9.4	13.3	13.3	65.7	65.7	0.0	0.0	27.7	27.7	0.0	0.0	13.0	13.0	12.6	12.6	0.5828	0.5828	30.087486	25.226706	30.087486	21.29882412518376	16.438043409241377	21.29882412518376
48441012801	False	16.1	0.0	9.2	0.0	10.2	0.0	0.4	0.0	38.7	0.0	51.3	0.0	10.2	0.0	6.8	0.0	6.2	0.0	5.0	0.0	0.3059	0.0	21.830214	21.830214	27.620134	13.558194462487105	13.558194462487105	19.34811526937187
48483950300	True	24.7	24.7	16.8	16.8	15.5	15.5	5.7	5.7	36.6	36.6	0.4	0.4	18.5	18.5	8.4	8.4	10.9	10.9	5.2	5.2	0.2807	0.2807	30.349771	26.031374	30.349771	36.58438595223063	32.26598843025798	36.58438595223063
48201231600	True	27.5	27.5	17.1	17.1	25.4	25.4	7.9	7.9	99.9	99.9	1.3	1.3	13.4	13.4	6.0	6.0	9.9	9.9	9.5	9.5	0.9886	0.9886	47.864475	35.613594	47.864475	59.67311726111932	47.422236066050964	59.67311726111932
48021950503	False	15.8	0.0	27.1	0.0	16.4	0.0	1.2	0.0	22.7	0.0	0.0	0.0	18.3	0.0	4.3	0.0	1.0	0.0	1.8	0.0	0.1314	0.0	14.336906	14.336906	18.130281	12.791485235630445	12.791485235630445	16.584860250889232
48167722700	False	28.1	0.0	15.0	0.0	16.5	0.0	0.1	0.0	92.7	0.0	19.3	0.0	23.2	0.0	10.1	0.0	16.2	0.0	13.5	0.0	0.8608	0.0	35.001938	35.001938	45.289364	37.23520492680817	37.23520492680817	47.52263092168122
48085031704	False	21.6	0.0	14.3	0.0	6.8	0.0	6.7	0.0	44.6	0.0	29.9	0.0	2.0	0.0	1.7	0.0	4.5	0.0	2.3	0.0	0.3746	0.0	10.391753	10.391753	14.720961	9.298057018914466	9.298057018914466	13.627264439263588
48121020404	False	22.9	0.0	7.0	0.0	13.1	0.0	4.2	0.0	44.4	0.0	26.9	0.0	5.8	0.0	4.2	0.0	2.8	0.0	1.6	0.0	0.3711	0.0	12.927634	12.927634	19.646103	14.74886833746745	14.74886833746745	21.46733700354411
48063950102	False	24.3	0.0	21.2	0.0	18.0	0.0	3.2	0.0	37.3	0.0	0.0	0.0	17.1	0.0	2.5	0.0	6.1	0.0	8.8	0.0	0.288	0.0	19.81012	19.81012	26.134277	21.177606161516856	21.177606161516856	27.501763876360606
48039660303	False	25.8	0.0	8.9	0.0	7.8	0.0	0.0	0.0	29.2	0.0	0.6	0.0	1.6	0.0	0.3	0.0	4.0	0.0	3.1	0.0	0.1995	0.0	6.081276	6.081276	8.859874	-2.6152834621512877	-2.6152834621512877	0.1633143695747865
48201423402	False	27.1	0.0	8.9	0.0	9.6	0.0	8.5	0.0	99.4	0.0	20.6	0.0	10.5	0.0	3.8	0.0	17.0	0.0	7.7	0.0	0.9803	0.0	28.152252	28.152252	34.83474	28.564584902793715	28.564584902793715	35.24707239058669
48249950201	True	22.3	22.3	16.9	16.9	27.7	27.7	3.4	3.4	72.9	72.9	0.0	0.0	34.6	34.6	3.5	3.5	8.5	8.5	6.8	6.8	0.6454	0.6454	34.950916	31.856247	34.950916	35.56157689292942	32.46690755088841	35.56157689292942
48039660503	False	29.9	0.0	17.4	0.0	11.1	0.0	1.9	0.0	42.2	0.0	0.0	0.0	1.0	0.0	0.5	0.0	7.9	0.0	0.8	0.0	0.3497	0.0	10.822739	10.822739	16.877686	9.608353159594158	9.608353159594158	15.66330005900822
48465950400	True	25.9	25.9	16.7	16.7	20.9	20.9	8.3	8.3	90.8	90.8	11.7	11.7	37.2	37.2	7.3	7.3	6.3	6.3	4.8	4.8	0.8312	0.8312	44.445633	37.164246	44.445633	45.321411444098764	38.0400241149972	45.321411444098764
48029171914	True	23.9	23.9	10.8	10.8	15.5	15.5	4.1	4.1	84.7	84.7	0.0	0.0	6.9	6.9	1.2	1.2	3.2	3.2	5.9	5.9	0.7608	0.7608	18.603424	15.545488	18.603424	17.234884622078486	14.176948907356804	17.234884622078486
48201541004	False	25.8	0.0	6.1	0.0	6.0	0.0	1.3	0.0	77.9	0.0	16.6	0.0	0.0	0.0	0.6	0.0	5.2	0.0	11.9	0.0	0.6947	0.0	13.269833	13.269833	17.21839	13.790867659894156	13.790867659894156	17.73942455991857
48491020512	True	13.7	13.7	3.6	3.6	7.2	7.2	6.3	6.3	63.9	63.9	70.5	70.5	3.5	3.5	0.0	0.0	6.6	6.6	1.1	1.1	0.5643	0.5643	19.184582	13.451815	19.184582	24.453414399072216	18.720647293969677	24.453414399072216
48367140502	True	19.7	19.7	17.9	17.9	12.8	12.8	0.4	0.4	8.2	8.2	0.0	0.0	12.9	12.9	3.3	3.3	0.4	0.4	8.6	8.6	0.0152	0.0152	15.723058	11.088451	15.723058	15.591084647581878	10.956478286192718	15.591084647581878
48029161501	True	28.9	28.9	13.1	13.1	23.3	23.3	11.6	11.6	89.8	89.8	28.6	28.6	17.1	17.1	15.2	15.2	18.1	18.1	8.4	8.4	0.8179	0.8179	50.40356	39.490902	50.40356	61.344807397174456	50.432148705768206	61.344807397174456
48027023111	False	29.7	0.0	2.2	0.0	11.5	0.0	0.8	0.0	75.1	0.0	24.5	0.0	5.2	0.0	5.1	0.0	17.0	0.0	13.5	0.0	0.6665	0.0	27.788029	27.788029	35.64655	12.35257695515977	12.35257695515977	20.21109746297227
48029191409	True	24.9	24.9	7.3	7.3	10.4	10.4	12.7	12.7	78.3	78.3	40.1	40.1	18.9	18.9	10.1	10.1	10.3	10.3	1.1	1.1	0.6971	0.6971	37.91954	27.744686	37.91954	34.130662771882896	23.95580849331844	34.130662771882896
48505950305	True	20.1	20.1	25.3	25.3	24.2	24.2	19.3	19.3	92.6	92.6	6.8	6.8	18.5	18.5	11.8	11.8	0.0	0.0	4.9	4.9	0.8592	0.8592	44.53703	32.36973	44.53703	46.444838659243224	34.277541295961974	46.444838659243224
48201522302	True	20.1	20.1	5.1	5.1	6.3	6.3	29.7	29.7	75.4	75.4	55.4	55.4	15.0	15.0	3.8	3.8	5.4	5.4	8.2	8.2	0.669	0.669	34.82167	25.337685	34.82167	42.17461366742288	32.690627766543976	42.17461366742288
48201413100	False	30.5	0.0	17.1	0.0	9.1	0.0	1.7	0.0	31.9	0.0	2.0	0.0	0.3	0.0	3.6	0.0	0.0	0.0	5.8	0.0	0.2285	0.0	7.209961	7.209961	14.112126	11.26281302065718	11.26281302065718	18.164978433560012
48285000300	False	20.7	0.0	22.1	0.0	11.3	0.0	3.5	0.0	15.9	0.0	2.8	0.0	16.9	0.0	1.5	0.0	6.6	0.0	1.2	0.0	0.0648	0.0	14.170802	14.170802	17.182426	12.338245086986294	12.338245086986294	15.34986942322897
48201553404	False	27.0	0.0	14.1	0.0	10.2	0.0	4.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.8	0.0	0.2849	0.0	7.4569783	7.4569783	11.688845	10.431536896080114	10.431536896080114	14.663403255790808
48085031679	False	25.9	0.0	9.9	0.0	6.6	0.0	0.0	0.0	74.4	0.0	0.0	0.0	3.4	0.0	4.6	0.0	6.0	0.0	0.0	0.0	0.6603	0.0	7.957715	7.957715	12.838026	6.321899012496659	6.321899012496659	11.202210024764726
48143950301	True	38.6	38.6	20.0	20.0	14.8	14.8	2.1	2.1	36.5	36.5	6.1	6.1	6.8	6.8	0.0	0.0	6.0	6.0	0.0	0.0	0.2791	0.2791	29.35783	16.129585	29.35783	18.592567812478507	5.364323030984368	18.592567812478507
48029171903	True	25.6	25.6	16.1	16.1	18.4	18.4	11.1	11.1	92.1	92.1	13.6	13.6	16.4	16.4	6.0	6.0	3.4	3.4	5.6	5.6	0.8497	0.8497	36.717888	28.366356	36.717888	31.981792957305053	23.63026097488318	31.981792957305053
48113011104	True	20.8	20.8	25.6	25.6	19.8	19.8	9.8	9.8	98.0	98.0	4.5	4.5	28.3	28.3	8.1	8.1	4.9	4.9	6.1	6.1	0.9493	0.9493	43.74213	32.804867	43.74213	40.6803936643088	29.74313017553927	40.6803936643088
48085031721	False	18.1	0.0	15.4	0.0	6.2	0.0	0.9	0.0	36.4	0.0	9.9	0.0	2.6	0.0	1.7	0.0	12.7	0.0	1.3	0.0	0.2782	0.0	10.430907	10.430907	14.5477915	-3.8622058180176406	-3.8622058180176406	0.2546784135497422
48149970500	False	18.9	0.0	22.4	0.0	20.2	0.0	6.8	0.0	35.0	0.0	0.3	0.0	36.2	0.0	2.6	0.0	1.6	0.0	4.1	0.0	0.2626	0.0	23.097008	23.097008	23.315125	21.084905301053336	21.084905301053336	21.303022061307242
48201413301	False	17.7	0.0	18.4	0.0	14.2	0.0	4.5	0.0	54.4	0.0	52.9	0.0	16.5	0.0	23.9	0.0	5.9	0.0	7.6	0.0	0.4725	0.0	22.739668	22.739668	30.5813	24.088612545916355	24.088612545916355	31.930245388933933
48113017314	True	31.7	31.7	8.5	8.5	12.4	12.4	8.7	8.7	83.6	83.6	0.0	0.0	2.8	2.8	1.3	1.3	8.2	8.2	4.2	4.2	0.7474	0.7474	23.096607	17.045462	23.096607	23.13811027858192	17.086964724993052	23.13811027858192
48423002010	False	29.6	0.0	15.3	0.0	12.4	0.0	2.9	0.0	36.0	0.0	9.5	0.0	2.6	0.0	6.8	0.0	7.4	0.0	5.9	0.0	0.2735	0.0	15.179817	15.179817	21.371979	28.673409042495692	28.673409042495692	34.865570602554286
48201453404	True	32.2	32.2	10.9	10.9	11.3	11.3	14.0	14.0	92.7	92.7	9.2	9.2	13.9	13.9	3.3	3.3	7.3	7.3	11.7	11.7	0.8608	0.8608	38.22166	28.338839	38.22166	44.59970978097173	34.716887744228565	44.59970978097173
48139061500	True	30.6	30.6	12.5	12.5	9.8	9.8	9.8	9.8	74.1	74.1	13.0	13.0	12.7	12.7	2.1	2.1	7.2	7.2	3.0	3.0	0.6564	0.6564	29.297552	20.03664	29.297552	27.77974727557485	18.51883533404653	27.77974727557485
48339694306	False	21.8	0.0	26.4	0.0	19.4	0.0	1.5	0.0	21.7	0.0	14.9	0.0	17.6	0.0	9.2	0.0	9.2	0.0	4.6	0.0	0.1212	0.0	20.84047	20.84047	26.660147	23.983532464336445	23.983532464336445	29.80320981724172
48451001702	True	32.7	32.7	13.6	13.6	9.0	9.0	2.3	2.3	40.9	40.9	0.6	0.6	19.1	19.1	0.0	0.0	8.9	8.9	6.2	6.2	0.334	0.334	24.621141	18.313414	24.621141	-8.167413408239135	-14.475141221959838	-8.167413408239135
48127950201	True	26.9	26.9	18.9	18.9	21.5	21.5	4.2	4.2	90.2	90.2	0.4	0.4	25.9	25.9	16.6	16.6	9.0	9.0	8.1	8.1	0.8223	0.8223	47.355434	37.081635	47.355434	49.831856753177675	39.55805685693744	49.831856753177675
48339690603	False	28.3	0.0	8.2	0.0	5.0	0.0	0.2	0.0	49.8	0.0	0.0	0.0	0.0	0.0	4.7	0.0	0.0	0.0	7.3	0.0	0.4254	0.0	5.899013	5.899013	9.677951	0.501610001976986	0.501610001976986	4.280547818596859
48397040203	False	24.0	0.0	13.4	0.0	6.3	0.0	0.0	0.0	26.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6	0.0	0.1666	0.0	3.3320029	3.3320029	4.9652267	-3.15596165797871	-3.15596165797871	-1.52273788592976
48029121904	False	28.5	0.0	12.1	0.0	6.9	0.0	1.6	0.0	39.9	0.0	0.0	0.0	1.8	0.0	4.4	0.0	5.6	0.0	2.8	0.0	0.3226	0.0	8.421616	8.421616	12.424641	15.180571808463586	15.180571808463586	19.183596863395227
48199030301	True	22.0	22.0	20.9	20.9	14.5	14.5	4.5	4.5	18.6	18.6	0.0	0.0	15.1	15.1	3.3	3.3	9.9	9.9	13.7	13.7	0.0901	0.0901	23.933258	17.989878	23.933258	29.727793720612244	23.784413364777283	29.727793720612244
48085031660	False	30.7	0.0	4.7	0.0	2.9	0.0	5.0	0.0	78.9	0.0	71.9	0.0	3.8	0.0	9.8	0.0	0.3	0.0	3.8	0.0	0.702	0.0	14.76795	14.76795	26.020624	23.638108550049736	23.638108550049736	34.89078265283294
48183001100	True	20.7	20.7	11.7	11.7	12.7	12.7	4.7	4.7	64.9	64.9	10.2	10.2	24.5	24.5	12.4	12.4	11.0	11.0	3.9	3.9	0.5752	0.5752	39.15139	32.222153	39.15139	38.81094272213531	31.88170535641265	38.81094272213531
48113016526	True	36.9	36.9	7.9	7.9	11.4	11.4	10.6	10.6	93.0	93.0	0.0	0.0	1.9	1.9	0.8	0.8	10.3	10.3	14.3	14.3	0.8648	0.8648	32.20848	24.270176	32.20848	34.19674769997792	26.25844279885487	34.19674769997792
48113016618	False	23.5	0.0	13.6	0.0	10.7	0.0	2.3	0.0	85.7	0.0	4.6	0.0	17.5	0.0	4.1	0.0	5.0	0.0	2.7	0.0	0.7699	0.0	18.817795	18.817795	26.180834	12.029740303494352	12.029740303494352	19.392779320217983
48439111032	False	21.1	0.0	13.5	0.0	9.2	0.0	3.6	0.0	58.1	0.0	0.0	0.0	7.7	0.0	0.0	0.0	10.1	0.0	1.4	0.0	0.5104	0.0	12.897654	12.897654	15.87472	13.241729840316191	13.241729840316191	16.218795880355255
48201452202	False	23.5	0.0	6.9	0.0	6.8	0.0	5.4	0.0	86.5	0.0	65.1	0.0	9.3	0.0	13.4	0.0	15.3	0.0	5.4	0.0	0.7792	0.0	26.578701	26.578701	35.65188	34.18964760911819	34.18964760911819	43.262824946764674
48423001912	False	11.4	0.0	49.1	0.0	20.3	0.0	0.0	0.0	4.9	0.0	0.0	0.0	14.6	0.0	0.0	0.0	3.6	0.0	0.0	0.0	0.0058	0.0	12.177933	12.177933	16.387344	11.428599804626119	11.428599804626119	15.638011425719869
48021950301	False	25.7	0.0	16.7	0.0	10.3	0.0	3.7	0.0	42.9	0.0	0.0	0.0	11.5	0.0	5.3	0.0	3.4	0.0	8.5	0.0	0.3559	0.0	16.243387	16.243387	21.078047	19.151775966045456	19.151775966045456	23.98643554246147
48139060217	False	25.1	0.0	13.9	0.0	11.4	0.0	2.1	0.0	27.0	0.0	5.5	0.0	6.9	0.0	3.7	0.0	4.1	0.0	3.0	0.0	0.1757	0.0	11.694999	11.694999	15.619867	13.528788180431905	13.528788180431905	17.453656764111102
48339693303	False	19.7	0.0	16.4	0.0	10.7	0.0	1.2	0.0	18.8	0.0	60.4	0.0	7.3	0.0	7.6	0.0	4.0	0.0	0.5	0.0	0.0923	0.0	12.344215	12.344215	16.470747	16.250654997173175	16.250654997173175	20.377186598125324
48439121908	True	30.8	30.8	3.1	3.1	18.8	18.8	25.3	25.3	98.6	98.6	47.0	47.0	25.2	25.2	19.8	19.8	11.0	11.0	0.0	0.0	0.9644	0.9644	54.089905	40.21693	54.089905	44.54683950738436	30.673865111632413	44.54683950738436
48201452501	True	33.1	33.1	11.1	11.1	13.3	13.3	21.4	21.4	94.5	94.5	67.2	67.2	8.1	8.1	6.9	6.9	13.2	13.2	0.2	0.2	0.8855	0.8855	46.84153	29.33326	46.84153	46.72044484416173	29.212174580489858	46.72044484416173
48201350604	False	18.5	0.0	3.2	0.0	6.2	0.0	0.0	0.0	33.9	0.0	18.3	0.0	0.9	0.0	2.8	0.0	4.2	0.0	2.3	0.0	0.2497	0.0	9.463866	9.463866	15.676867	14.277320065843737	14.277320065843737	20.490320363390126
48201413000	False	29.1	0.0	16.2	0.0	7.8	0.0	0.8	0.0	42.2	0.0	44.1	0.0	1.5	0.0	4.2	0.0	12.8	0.0	0.6	0.0	0.3497	0.0	12.894106	12.894106	20.687735	19.718000651100244	19.718000651100244	27.511629343727197
48029181704	True	24.9	24.9	12.3	12.3	12.0	12.0	7.0	7.0	83.4	83.4	8.8	8.8	27.4	27.4	5.8	5.8	5.8	5.8	10.4	10.4	0.7456	0.7456	35.397594	28.047607	35.397594	36.75206061962447	29.402073589595176	36.75206061962447
48325000402	True	19.7	19.7	20.2	20.2	21.5	21.5	1.4	1.4	48.7	48.7	2.8	2.8	13.9	13.9	2.9	2.9	2.9	2.9	4.2	4.2	0.4147	0.4147	22.629436	19.209822	22.629436	24.180044912257646	20.76043012038753	24.180044912257646
48029170200	True	23.5	23.5	21.9	21.9	31.8	31.8	20.4	20.4	98.9	98.9	14.8	14.8	35.3	35.3	25.2	25.2	12.5	12.5	16.7	16.7	0.9705	0.9705	59.19924	47.891094	59.19924	62.328512484652784	51.02036505423286	62.328512484652784
48439111405	True	30.1	30.1	18.0	18.0	14.4	14.4	3.6	3.6	50.9	50.9	0.0	0.0	11.9	11.9	7.2	7.2	11.0	11.0	3.2	3.2	0.4376	0.4376	30.503693	22.638712	30.503693	31.02120881683925	23.156228119207412	31.02120881683925
48439100201	True	42.7	42.7	5.0	5.0	7.0	7.0	19.9	19.9	94.6	94.6	4.5	4.5	3.9	3.9	0.0	0.0	26.5	26.5	1.8	1.8	0.8876	0.8876	40.505436	26.133627	40.505436	21.289056794969383	6.9172477892320785	21.289056794969383
48029182102	False	31.4	0.0	16.4	0.0	9.9	0.0	0.3	0.0	33.9	0.0	8.9	0.0	0.7	0.0	0.9	0.0	3.5	0.0	3.2	0.0	0.2497	0.0	8.639413	8.639413	14.3581295	11.531705544417076	11.531705544417076	17.250422165816
48329010105	False	25.1	0.0	3.8	0.0	6.2	0.0	11.7	0.0	65.3	0.0	31.3	0.0	2.9	0.0	2.0	0.0	15.3	0.0	4.4	0.0	0.5787	0.0	19.798225	19.798225	27.57676	15.486793121825059	15.486793121825059	23.265327057371934
48453001501	False	23.8	0.0	13.1	0.0	10.1	0.0	1.3	0.0	18.6	0.0	11.0	0.0	1.7	0.0	4.1	0.0	2.7	0.0	6.8	0.0	0.0901	0.0	7.6829624	7.6829624	12.289036	6.461974725066429	6.461974725066429	11.068048104583031
